ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
618,35000000,en,10.378902,1993-06-23,94,Medium,1,0,1,1,1993,6,23,0,1,1,0,0,0,0,1,0,0,1,79666653,NULL,137298489,1,3,Comedy,4,2,0,3,3,4,0,2,4,17,0,117270765
619,4500000,en,14.658885,1982-08-13,90,Short,1,0,1,1,1982,8,13,1,1,1,0,0,0,0,24,0,1,0,35856053,NULL,85300000,0,2,Comedy,2,1,0,3,1,1,0,2,5,0,0,27092880
620,0,sv,5.472430999999999,1982-12-17,188,Large,0,1,1,0,1982,12,17,1,3,1,0,0,0,0,8,0,0,0,NULL,NULL,NULL,0,4,Fantasy,2,1,0,1,1,1,0,2,1,5,0,4971340
621,70000000,en,10.876463000000001,1999-09-24,105,Medium,1,0,1,1,1999,9,24,1,2,1,0,0,0,0,7,0,1,0,136400000,60527873,125212904,0,1,Drama,0,1,0,0,1,1,0,2,1,1,0,177841558
622,0,es,7.559297999999999,2004-11-05,120,Large,0,0,1,0,2004,11,5,0,3,0,0,0,1,0,1,0,0,1,NULL,NULL,NULL,5,6,Drama,2,1,0,1,1,1,0,2,13,1,0,837000
623,10000000,en,10.754997,2016-09-30,109,Medium,1,0,1,1,2016,9,30,1,2,1,0,0,0,0,10,1,0,0,276572938,694713380,1025491110,1,4,Drama,6,5,1,4,2,5,2,2,8,9,6,4073489
624,85000000,en,9.434006,1993-06-18,130,Large,1,0,1,1,1993,6,18,0,1,1,0,0,0,0,9,0,0,0,261317921,70600000,28460702,0,2,Adventure,15,7,24,6,2,3,4,4,14,11,7,137298489
625,22000000,en,8.473369,2001-06-01,84,Short,1,0,1,1,2001,6,1,0,1,1,0,0,0,0,8,0,0,0,159055768,NULL,335062621,0,2,Action,13,6,15,7,3,5,6,3,17,16,6,84772742
626,15000000,en,14.319742999999999,1959-12-26,212,Large,1,0,1,1,1959,12,26,1,1,1,0,0,0,0,12,0,0,1,122700000,27200000,NULL,0,1,Adventure,6,4,12,3,2,6,0,4,8,4,2,146900000
627,0,en,4.379054,1993-03-05,112,Medium,1,0,1,1,1993,3,5,0,1,1,0,0,0,0,6,0,0,0,235860116,2300000,84431625,0,2,Drama,0,1,0,0,1,1,0,1,4,1,0,5632086
628,16000000,hi,5.1278760000000005,2016-04-15,142,Large,0,1,1,1,2016,4,15,0,1,0,0,0,0,0,2,NULL,0,0,NULL,62000000,NULL,0,1,Drama,0,0,1,0,1,1,0,4,1,1,0,29251596
629,6000000,en,7.873407,2016-11-04,116,Medium,1,1,1,1,2016,11,4,0,1,1,1,0,0,0,8,0,0,1,167977596,1004558444,NULL,0,4,Drama,1,1,0,1,1,1,0,4,13,1,0,6174491
630,0,en,0.8974129999999999,1998-08-28,116,Medium,1,0,1,1,1998,8,28,1,0,1,0,0,0,0,7,1,1,1,238207122,81452156,23042200,0,2,Drama,5,1,8,2,2,3,0,1,3,7,1,12413650
631,16000000,en,12.646517999999999,2004-10-22,126,Large,1,1,1,1,2004,10,22,1,1,1,0,0,0,0,7,0,0,1,294456605,56505065,91188905,1,3,Drama,4,3,1,3,2,1,2,3,4,4,1,109502303
632,10000000,en,4.127728,1970-10-29,125,Large,1,0,1,1,1970,10,29,1,1,1,1,1,0,0,4,0,0,0,38901218,28350000,NULL,6,3,Adventure,2,2,2,3,2,1,0,3,3,2,0,1500000
633,15000000,en,6.600650999999999,1991-07-31,110,Medium,1,0,1,1,1991,7,31,0,1,1,0,0,0,0,7,0,0,0,24078196,35150960,NULL,1,1,Drama,0,1,2,0,1,1,0,2,4,1,0,30102717
634,100000000,en,19.382082,2005-06-29,106,Medium,1,0,1,1,2005,6,29,0,2,1,0,0,0,0,24,0,1,0,NULL,158733820,66468332,1,5,Adventure,17,10,33,9,4,7,7,5,22,14,7,330579719
635,0,en,8.3539,1968-02-07,106,Medium,1,0,1,1,1968,2,7,0,1,1,0,0,0,0,12,0,0,0,25333333,NULL,NULL,0,1,Comedy,0,1,0,1,1,1,0,1,1,1,0,44527234
636,27000000,en,14.225919000000001,1984-04-05,102,Medium,1,0,1,1,1984,4,5,0,2,1,0,0,0,0,17,0,0,0,NULL,NULL,NULL,0,6,Adventure,4,0,3,4,1,1,0,3,7,1,0,20158808
637,0,en,2.081712,1981-08-07,107,Medium,1,0,1,1,1981,8,7,1,0,1,0,0,0,0,2,1,0,0,14717854,34562222,2500000,0,1,Adventure,0,1,0,0,1,0,0,3,1,1,0,36565280
638,23000000,en,7.667578999999999,2008-02-14,98,Medium,1,0,1,1,2008,2,14,0,1,1,0,1,0,0,11,1,0,0,NULL,33889159,300257475,0,3,Drama,4,1,5,5,2,1,0,3,11,4,2,150816700
639,300000,en,1.023164,1981-02-05,105,Medium,1,0,1,0,1981,2,5,0,1,1,0,0,0,0,2,0,0,1,NULL,NULL,NULL,0,6,Adventure,0,0,0,0,1,0,0,2,0,0,0,1400000
640,6,en,11.179864,2000-09-06,122,Large,1,0,1,1,2000,9,6,1,1,1,0,0,0,0,6,0,1,0,355237933,116400000,37170057,0,2,Drama,8,1,1,1,2,1,0,4,12,1,0,8
641,50000000,en,5.716009,1999-09-17,146,Large,1,0,1,1,1999,9,17,1,1,1,0,0,0,0,5,0,0,1,157387195,NULL,161626121,0,3,Drama,3,1,0,4,2,1,0,3,5,1,0,73956241
642,50000000,en,10.337994,2014-10-01,95,Medium,1,1,1,0,2014,10,1,1,2,1,0,0,0,0,4,0,0,1,286140700,214104620,773328629,0,4,Adventure,1,0,1,0,1,1,1,2,3,1,5,97437106
643,39000000,en,7.830087,1988-06-28,116,Medium,1,0,1,1,1988,6,28,0,1,1,0,0,0,0,8,0,0,0,78868508,NULL,5262047,1,2,Comedy,0,2,0,0,1,2,0,2,4,1,0,288752301
644,13000000,en,2.326115,1998-05-08,84,Short,1,0,1,1,1998,5,8,0,1,1,0,0,0,0,4,1,0,0,NULL,212385533,NULL,0,3,Comedy,0,0,0,0,1,0,0,1,0,0,0,8026971
645,0,ja,7.8435619999999995,1952-10-09,143,Large,0,0,1,1,1952,10,9,1,1,0,0,0,0,1,13,0,0,0,NULL,NULL,NULL,0,1,Drama,0,1,0,0,1,1,0,2,1,1,0,55240
646,5000000,en,9.649312,2010-06-03,113,Medium,1,1,1,1,2010,6,3,0,1,1,0,0,0,0,0,0,0,0,NULL,49554002,850000000,0,1,Drama,0,1,5,0,1,1,0,1,1,1,0,1000000
647,50000000,en,5.768575,2005-11-23,128,Large,1,1,1,1,2005,11,23,0,1,1,1,0,0,0,13,0,0,0,325756637,288500217,107196498,0,6,Drama,4,7,1,7,2,1,0,2,14,9,1,94000000
648,9000000,en,14.304205,1968-10-10,98,Medium,1,0,1,1,1968,10,10,1,1,1,0,0,0,0,5,1,0,1,NULL,NULL,NULL,0,3,SciFi,1,1,0,2,1,1,0,8,1,1,0,2500000
649,0,en,5.682778,1944-05-15,130,Large,1,0,1,1,1944,5,15,0,1,1,0,0,0,0,1,0,0,0,NULL,NULL,NULL,0,1,Drama,3,1,3,2,1,1,0,3,1,3,0,16300000
650,30000000,en,11.766244,2005-09-04,85,Short,1,1,1,1,2005,9,4,1,2,1,0,0,0,0,11,0,1,0,NULL,100853753,218613188,0,2,Adventure,2,0,4,0,3,3,0,6,10,2,39,192452832
651,16500000,en,10.673167,1995-12-13,136,Large,1,0,1,1,1995,12,13,1,2,1,0,0,0,0,11,1,1,0,NULL,37000000,254700832,1,2,Drama,0,1,0,0,1,0,0,2,3,1,0,135000000
652,5000000,en,5.839893,1983-04-14,107,Medium,1,0,1,1,1983,4,14,0,1,1,0,0,1,0,11,0,0,1,NULL,5438927,NULL,0,3,Drama,2,1,24,2,1,1,0,3,6,1,0,12232628
653,0,en,2.805298,1998-09-03,101,Medium,1,0,1,1,1998,9,3,1,0,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,3,Drama,0,0,0,0,1,0,0,1,0,0,0,49501
654,20000,ja,3.111281,1997-11-06,111,Medium,0,0,1,1,1997,11,6,0,1,0,0,0,0,1,17,0,0,0,NULL,NULL,NULL,0,1,Horror,0,0,0,0,1,0,0,1,0,0,0,99000
655,2600000,es,8.623982,2007-09-20,92,Short,0,1,1,1,2007,9,20,1,1,0,0,0,1,0,15,0,0,1,NULL,NULL,NULL,0,4,Thriller,4,1,0,0,1,1,0,1,15,2,0,553198
656,25000000,en,7.438934,1994-10-01,97,Medium,1,0,1,1,1994,10,1,1,1,1,0,0,0,0,6,0,0,1,23202734,245066411,3221568,0,2,Drama,1,1,0,1,1,1,0,1,4,2,0,22200000
657,11500000,en,6.5145919999999995,1994-02-18,99,Medium,1,0,1,1,1994,2,18,0,1,1,0,0,0,0,8,1,0,1,73326666,20240128,NULL,0,2,Drama,2,1,0,1,1,1,0,1,5,1,0,20079850
658,0,en,11.959887,1985-08-07,106,Medium,1,0,1,1,1985,8,7,1,1,1,0,0,0,0,7,0,0,1,NULL,NULL,33697647,0,2,Comedy,3,2,1,2,1,1,0,5,4,1,1,13000000
659,13000000,en,8.378149,2009-05-05,161,Large,1,1,1,0,2009,5,5,0,4,1,0,0,0,1,13,0,1,0,NULL,88545092,NULL,0,2,Fantasy,2,1,0,0,1,2,0,1,12,1,0,754249
660,7500000,en,19.561767,2012-03-10,93,Short,1,1,1,1,2012,3,10,0,3,1,0,0,0,0,1,1,0,0,NULL,850000000,333011068,0,3,Action,1,1,0,1,1,1,0,3,7,1,0,8135031
661,54000000,en,20.214422,2006-03-15,132,Large,1,1,1,1,2006,3,15,0,3,1,0,0,0,0,24,1,0,0,850000000,926287400,223664608,0,8,Fantasy,20,11,88,11,4,5,12,3,19,21,0,132511035
662,5500000,da,4.711231,2012-09-04,116,Medium,0,1,1,1,2012,9,4,1,5,1,0,0,0,0,9,0,1,0,431971116,NULL,NULL,1,2,Comedy,2,0,2,1,2,2,0,3,1,1,0,10016934
663,15000000,en,14.511442,2009-09-13,111,Medium,1,0,1,1,2009,9,13,1,1,1,0,0,0,0,4,1,1,1,459359555,108000000,886686817,0,7,Drama,0,0,0,0,1,0,0,1,0,0,0,16633035
664,0,en,6.76513,2012-05-24,88,Short,1,1,1,1,2012,5,24,0,1,1,0,0,0,0,8,0,0,1,297138014,33889159,179379533,0,3,Horror,5,3,13,7,3,5,3,3,11,11,5,18112929
665,0,en,1.0737430000000001,1994-09-23,85,Short,1,0,1,0,1994,9,23,1,0,1,0,0,0,0,0,0,0,1,147214049,21830957,244527583,3,NULL,Family,0,0,0,0,1,0,0,1,0,0,0,70
666,0,en,4.118698999999999,2010-03-14,98,Medium,1,1,1,1,2010,3,14,0,1,1,0,0,0,0,12,1,0,0,158733820,60722734,116400000,0,1,Drama,0,0,1,0,2,1,0,1,1,0,0,10
667,250000000,en,20.644776,2013-12-11,161,Large,1,1,1,1,2013,12,11,1,2,1,0,0,0,0,7,0,0,0,1021103568,1021103568,1021103568,6,4,Adventure,16,5,10,17,4,5,1,5,17,15,13,958400000
668,0,en,4.250364,2013-09-07,118,Medium,1,0,1,0,2013,9,7,1,3,1,0,0,0,0,0,0,1,1,144000000,13204291,132511035,0,3,Drama,0,0,0,0,1,0,0,1,0,0,0,340911
669,6300000,en,4.38806,2012-02-12,101,Medium,1,0,1,0,2012,2,12,0,2,1,0,0,0,0,0,1,0,1,NULL,158733820,48027970,0,6,Thriller,1,1,2,1,1,1,0,2,4,2,2,419953
670,0,en,8.387519000000001,1995-02-10,106,Medium,1,0,1,1,1995,2,10,0,1,1,0,0,0,0,9,0,1,0,126297830,245066411,40590000,0,2,Comedy,0,1,0,0,1,1,0,2,1,1,0,76578911
671,2650000,en,4.471515,1962-07-03,147,Large,1,0,1,1,1962,7,3,0,1,1,0,0,0,0,11,0,0,1,14400000,9600000,36764313,0,1,Drama,1,3,2,1,2,1,1,2,4,4,0,3100000
672,6400000,hi,1.8229400000000002,2010-09-24,151,Large,0,1,1,1,2010,9,24,1,1,0,0,0,0,0,4,1,0,0,18130000,NULL,NULL,0,2,Drama,0,0,1,0,1,0,0,1,1,0,0,5900000
673,6000000,en,7.510159,2014-03-13,107,Medium,1,1,1,1,2014,3,13,0,1,1,0,0,0,0,8,1,0,0,29907685,NULL,35431113,0,6,Drama,4,1,0,1,3,1,0,4,10,1,0,3485127
674,4200000,en,8.233168,1984-08-10,114,Medium,1,0,1,0,1984,8,10,1,1,1,0,1,1,0,6,0,0,1,33697647,33697647,87987055,0,2,Action,0,1,0,0,1,1,0,3,3,1,0,38376497
675,135000000,en,13.890179999999999,2005-07-28,121,Large,1,0,1,1,2005,7,28,0,1,1,0,1,1,0,3,1,1,0,313542341,128905366,217764291,1,5,Action,16,10,20,7,4,4,5,2,17,12,9,76932943
676,10000000,en,5.024458999999999,2002-07-03,77,Short,1,0,1,1,2002,7,3,0,1,1,0,0,0,0,4,1,1,1,NULL,100491683,100491683,0,3,Animation,0,0,0,0,2,1,0,5,5,1,3,11411644
677,28000000,en,13.570264000000002,2013-07-17,103,Medium,1,0,1,1,2013,7,17,0,2,1,0,0,0,0,6,0,1,0,96188903,138259062,121463226,1,2,Adventure,1,1,0,1,3,1,0,3,6,2,0,60700000
678,25000000,en,3.643468,1998-09-11,117,Medium,1,0,1,1,1998,9,11,1,1,1,0,0,0,0,4,0,0,1,165615285,189859560,NULL,0,2,Drama,0,0,1,0,1,0,0,2,0,0,0,777423
679,0,en,7.174869,2011-02-03,106,Medium,1,0,1,1,2011,2,3,0,1,1,0,0,0,0,7,1,0,0,91974818,40266982,109449237,0,3,Drama,0,0,0,0,1,0,0,1,1,0,0,1296937
680,2500000,en,5.490505000000001,1955-08-03,106,Medium,1,0,1,1,1955,8,3,1,1,1,1,0,0,0,19,0,1,1,2850000,36764313,NULL,3,1,Drama,2,1,0,1,1,1,0,2,1,1,0,8750000
681,125000000,en,15.049695000000002,2004-05-26,124,Large,1,1,1,1,2004,5,26,0,1,1,1,0,1,1,27,NULL,NULL,NULL,NULL,NULL,NULL,0,5,Adventure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,544272402
682,25000000,en,11.109932,1986-05-30,99,Medium,1,1,1,1,1986,5,30,0,1,1,0,0,0,0,4,0,1,0,50244700,125728258,NULL,2,2,Adventure,2,1,0,0,1,3,0,3,6,2,0,11000000
683,0,en,9.861672,1993-09-29,107,Medium,1,0,1,1,1993,9,29,1,1,1,0,0,0,0,5,0,1,0,103173635,NULL,227799884,2,4,Drama,2,1,0,1,1,1,0,2,4,1,0,46405336
684,26000000,en,13.003122,2009-01-15,91,Short,1,1,1,1,2009,1,15,0,1,1,0,0,0,0,2,0,0,1,196482882,285176741,57891803,1,4,Adventure,4,1,1,1,2,1,0,2,17,1,0,183293131
685,160000000,en,287.253654,2017-03-16,129,Large,1,1,1,1,2017,3,16,0,2,1,0,0,0,0,13,1,0,0,933959197,8555008,1506249360,3,2,Fantasy,16,11,15,14,9,1,3,3,15,2,26,1262886337
686,1271000,en,7.441117,1955-01-07,81,Short,1,0,1,1,1955,1,7,0,1,1,0,0,0,0,5,0,0,1,5363000,NULL,NULL,0,2,Drama,4,1,3,0,2,2,0,3,2,5,0,3788000
687,40000000,en,16.453573000000002,2016-08-17,114,Medium,1,1,1,1,2016,8,17,1,2,1,0,0,0,0,8,0,0,1,167977596,609123048,6341684,5,4,Drama,9,6,4,6,2,6,6,3,11,9,8,86234523
688,0,en,11.966566,1990-09-14,80,Short,1,0,1,1,1990,9,14,1,1,1,0,0,0,0,5,1,0,0,441306145,190458706,21028755,0,2,Horror,0,1,0,0,1,1,0,1,1,1,0,1382462
689,0,en,4.352904,2013-01-30,122,Large,1,0,1,0,2013,1,30,0,2,1,0,0,0,0,2,0,1,0,NULL,27297451,136159423,2,7,Drama,0,0,0,0,1,0,0,1,0,0,0,11294
690,113000000,en,13.165420999999998,2005-05-17,140,Large,1,1,1,1,2005,5,17,0,1,1,0,0,0,0,11,0,1,0,649398328,649398328,649398328,2,1,Adventure,3,1,0,3,1,2,0,1,3,1,0,850000000
691,0,en,4.074783,1960-12-23,104,Medium,1,0,1,1,1960,12,23,1,1,1,0,0,0,0,3,0,1,0,13275000,30000000,88,0,1,Drama,0,0,0,0,1,0,0,2,0,0,0,6000000
692,35000000,en,5.370818,2003-09-05,102,Medium,1,0,1,1,2003,9,5,1,2,1,0,0,0,0,15,0,1,0,117487473,117487473,NULL,2,3,Fantasy,9,3,20,9,3,2,1,2,15,13,8,11560806
693,30000000,en,8.587129,2002-09-26,108,Medium,1,0,1,1,2002,9,26,1,1,1,0,0,0,0,5,1,1,0,100202,313542341,189859560,0,1,Comedy,4,3,1,3,2,6,0,2,5,9,0,180622424
694,5000000,en,13.524048,2014-10-09,112,Medium,1,0,1,1,2014,10,9,1,1,1,0,0,0,0,1,0,1,0,1519557910,161451538,1025491110,0,2,Drama,0,0,1,0,1,0,0,1,5,1,0,2450846
695,0,en,13.235179,1983-04-29,97,Medium,1,0,1,1,1983,4,29,0,1,1,0,0,0,0,5,1,0,1,NULL,NULL,112892319,0,2,Horror,0,1,0,0,1,1,0,4,1,2,0,5979292
696,1,hi,1.280455,2003-08-15,132,Large,0,0,1,1,2003,8,15,1,1,0,0,0,0,0,0,0,1,1,NULL,NULL,NULL,0,1,Thriller,0,0,0,0,1,0,0,1,0,0,0,2
697,0,en,11.950477000000001,1992-10-01,108,Medium,1,0,1,1,1992,10,1,1,2,1,0,0,0,0,2,0,0,0,28400000,NULL,NULL,0,1,Comedy,0,0,1,0,1,1,0,5,0,1,0,20000000
698,12000000,en,17.788579000000002,2013-09-14,94,Medium,1,0,1,1,2013,9,14,1,1,1,0,0,0,0,2,0,0,1,325756637,176070171,171963386,0,3,Comedy,2,1,2,4,2,0,1,2,18,4,0,265452
699,6000000,en,11.732546000000001,2015-09-11,137,Large,1,0,1,1,2015,9,11,1,1,1,0,0,0,0,3,0,0,0,1405403694,NULL,NULL,2,3,Drama,2,3,0,1,2,2,0,2,9,2,0,9077700
700,40000000,en,9.420931,2016-01-14,102,Medium,1,1,1,1,2016,1,14,0,1,1,0,0,0,0,6,0,0,1,171963386,188441614,30551495,2,4,Action,5,1,0,1,1,1,0,3,10,1,0,124827316
701,25000000,en,7.409178999999999,1986-12-19,94,Medium,1,0,1,1,1986,12,19,1,1,1,0,0,0,0,27,0,1,0,12308521,NULL,11000000,0,2,Horror,3,1,0,1,1,1,0,2,5,1,0,38748395
702,5000000,en,15.021057999999998,2015-09-10,94,Medium,1,1,1,1,2015,9,10,1,1,1,0,0,0,0,15,0,0,1,NULL,NULL,209154322,3,2,Horror,3,1,7,2,1,1,0,2,7,0,2,98450062
703,11000000,en,18.344227,1999-07-09,95,Medium,1,0,1,1,1999,7,9,0,1,1,0,0,0,0,14,0,0,0,NULL,NULL,NULL,0,4,Comedy,12,5,19,6,4,4,5,1,15,15,0,235483004
704,2053648,en,2.691433,1999-10-22,102,Medium,1,0,1,0,1999,10,22,1,1,1,0,0,0,0,5,0,0,0,NULL,7185518,NULL,0,3,Doco,0,0,0,0,1,0,0,1,3,0,0,500000
705,85000000,en,11.057536,2006-12-11,167,Large,1,1,1,1,2006,12,11,1,1,1,0,1,1,0,19,0,1,0,288500217,151493655,363889678,0,3,Drama,0,1,0,0,1,1,0,1,3,0,0,59908565
706,1000000,en,17.911314,1954-08-01,112,Medium,1,0,1,1,1954,8,1,1,1,1,0,0,0,0,10,0,1,0,2200000,NULL,NULL,2,1,Drama,4,1,1,2,1,1,0,2,3,1,0,36764313
707,1200000,en,2.017413,1978-05-18,113,Medium,1,0,1,1,1978,5,18,0,1,1,0,0,0,0,7,0,0,0,161000000,NULL,NULL,0,2,Drama,0,0,0,0,1,0,0,2,0,0,0,14363400
708,0,en,9.197511,2014-02-07,90,Short,1,0,1,0,2014,2,7,0,1,1,0,0,0,0,1,1,0,0,91354215,147780440,318000141,0,3,Drama,2,1,0,4,2,1,0,1,4,1,0,13769
709,90000000,en,14.753545,2014-08-04,127,Large,1,1,1,1,2014,8,4,1,2,1,0,0,0,0,8,0,0,0,300400432,274470394,786636033,0,6,Adventure,12,6,11,14,3,3,1,5,10,8,12,206172544
710,3000000,en,6.409512,1960-06-19,146,Large,1,0,1,1,1960,6,19,0,1,1,0,0,0,0,2,0,1,0,14400000,36000000,NULL,0,1,Drama,1,1,0,0,1,1,0,2,1,1,0,10400000
711,0,en,14.331454,2011-06-06,100,Medium,1,0,1,1,2011,6,6,0,5,1,0,0,0,0,17,1,0,0,1004558444,NULL,961000000,0,5,Comedy,5,1,0,1,1,2,0,5,16,3,0,9504139
712,0,en,1.8938220000000001,1984-12-26,112,Medium,1,0,1,1,1984,12,26,1,1,1,0,0,0,0,4,1,0,0,245066411,24600832,1400000,0,1,Drama,1,1,0,0,2,1,0,1,3,1,0,4385312
713,40000000,en,13.876881,2006-02-17,120,Large,1,0,1,1,2006,2,17,0,1,1,0,0,0,0,5,0,0,1,207283925,177841558,42886719,2,6,Adventure,1,2,1,0,1,1,0,1,4,1,0,120455994
714,80000000,en,14.987901999999998,2005-08-12,132,Large,1,0,1,1,2005,8,12,1,1,1,0,0,0,1,10,0,0,1,212000000,84565230,42792561,3,2,Action,9,6,7,22,7,7,2,4,24,25,3,10166502
715,9250000,en,2.132964,1979-11-07,125,Large,1,0,1,1,1979,11,7,0,1,1,0,0,0,0,3,0,0,0,34562222,NULL,89460381,1,1,Drama,3,1,0,3,1,2,1,4,5,0,0,29174648
716,22000000,en,6.3037849999999995,2010-05-20,108,Medium,1,1,1,1,2010,5,20,0,2,1,0,0,0,0,5,1,0,0,550000000,156822020,457363168,2,2,Drama,0,0,0,0,1,0,0,2,0,0,0,24188922
717,0,en,11.449373,1993-03-12,89,Short,1,0,1,1,1993,3,12,0,1,1,0,0,0,0,9,0,0,0,NULL,NULL,35150960,0,1,Comedy,1,1,0,1,1,1,0,5,0,1,0,17953778
718,27000000,en,1.408176,1992-04-15,132,Large,1,0,1,1,1992,4,15,0,2,1,0,0,0,0,5,0,0,1,505000000,77737889,NULL,0,4,Drama,0,0,0,0,1,0,0,2,0,0,0,14683921
719,0,en,7.477944,1992-04-10,76,Short,1,0,1,1,1992,4,10,0,2,1,0,0,0,0,0,0,1,0,112892319,NULL,390493908,0,4,Fantasy,2,0,0,0,2,1,0,2,3,9,3,32710894
720,0,es,7.3282419999999995,2014-09-09,95,Medium,0,1,1,1,2014,9,9,1,1,0,0,0,1,0,5,1,0,1,30448000,NULL,NULL,2,1,Horror,0,0,1,0,1,1,0,2,6,2,0,190000
721,0,cn,9.488593,1986-08-02,95,Medium,0,0,1,1,1986,8,2,1,1,1,0,0,0,0,11,0,0,0,NULL,NULL,NULL,0,1,Drama,0,1,0,0,1,1,0,3,2,1,0,4469460
722,800000,en,7.137026,2003-01-17,94,Medium,1,0,1,0,2003,1,17,0,1,1,0,0,0,0,8,0,0,0,NULL,127666415,110879513,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,62852
723,0,en,5.007836,1988-11-18,99,Medium,1,0,1,1,1988,11,18,0,2,1,0,0,0,0,2,0,0,1,85313124,43984230,43848069,1,2,Fantasy,3,2,1,1,2,1,0,1,1,1,0,7399763
724,11000000,en,4.08938,1993-09-10,100,Medium,1,0,1,1,1993,9,10,1,1,1,0,0,0,0,0,0,1,0,52287414,NULL,153698625,0,1,Drama,0,0,0,0,1,0,0,3,0,0,0,1044824
725,50000000,en,30.121291999999997,2009-03-15,130,Large,1,1,1,1,2009,3,15,0,1,1,0,0,0,0,5,1,0,0,222231186,NULL,NULL,3,5,Adventure,1,1,3,1,1,1,0,2,12,1,3,709827462
726,50000000,en,16.838145,2015-03-11,114,Medium,1,0,1,1,2015,3,11,0,1,1,0,0,0,0,5,0,0,0,748806957,716392705,242688965,1,3,Drama,4,7,7,7,1,4,2,1,6,9,12,71561644
727,0,de,4.912681,2012-03-08,105,Medium,0,0,1,1,2012,3,8,0,1,0,0,0,0,0,7,1,0,1,NULL,NULL,NULL,0,3,Drama,1,5,2,4,2,1,1,1,5,7,0,4129250
728,30000000,en,9.058516000000001,2007-06-01,129,Large,1,1,1,1,2007,6,1,0,1,1,0,0,0,0,10,0,1,1,109449237,50671850,109449237,1,2,Drama,3,1,0,1,1,2,0,1,6,2,0,219076518
729,14000000,en,0.8256379999999999,1980-06-19,112,Medium,1,0,1,1,1980,6,19,0,1,1,0,0,0,0,3,0,1,0,126737428,NULL,41744718,0,2,Adventure,3,1,0,3,1,2,0,2,2,1,0,16656125
730,103000000,en,8.18534,2014-03-19,102,Medium,1,1,1,1,2014,3,19,0,1,1,0,0,0,0,6,0,1,1,117698894,1025491110,219076518,3,2,Adventure,0,1,0,0,1,1,0,5,4,8,2,500188435
731,0,fr,9.661817,1991-05-15,97,Medium,0,0,1,1,1991,5,15,0,3,0,1,0,0,0,11,1,1,0,NULL,NULL,NULL,0,4,Drama,1,2,0,6,2,1,0,2,3,7,0,1999955
732,4000000,en,5.032469,1967-12-11,108,Medium,1,0,1,1,1967,12,11,1,1,1,0,0,0,0,12,0,0,1,5363000,6792000,10750000,0,1,Drama,2,1,1,5,4,1,0,1,3,6,1,56666667
733,0,en,8.328596000000001,1994-05-31,104,Medium,1,0,1,1,1994,5,31,0,1,1,0,0,0,0,8,0,0,0,190458706,524668,NULL,0,1,Drama,0,1,0,1,1,1,0,1,2,1,0,11220670
734,4000000,ko,6.314697,2002-03-29,121,Large,0,0,1,1,2002,3,29,0,1,0,0,0,0,0,3,0,0,1,NULL,NULL,NULL,0,2,Drama,2,1,0,0,1,1,0,4,4,1,0,1954937
735,150000000,en,26.024867999999998,2016-02-11,108,Medium,1,1,1,1,2016,2,11,0,1,1,0,0,0,0,14,1,0,1,186438883,231411584,NULL,0,2,Adventure,4,0,6,0,3,2,1,10,5,1,10,1023784195
736,40000000,en,12.337898,1992-07-16,89,Short,1,0,1,1,1992,7,16,0,1,1,0,0,0,0,4,0,1,0,215394738,402539,NULL,2,2,Adventure,0,1,0,0,1,2,0,6,4,1,0,58662452
737,8250000,en,11.840985,1951-11-08,171,Large,1,0,1,1,1951,11,8,0,1,1,0,0,0,0,3,0,1,0,2019000,NULL,NULL,0,1,Drama,0,2,0,0,2,1,0,4,1,1,0,30000000
738,8000000,en,1.194377,1988-04-22,91,Short,1,0,1,1,1988,4,22,0,0,1,0,0,0,0,4,1,0,0,14000,NULL,NULL,0,NULL,Drama,6,1,9,2,1,2,0,0,4,19,0,1893139
739,40000000,en,14.384554000000001,2016-09-15,134,Large,1,1,1,1,2016,9,15,1,2,1,0,0,0,0,5,0,1,1,60722734,307166834,205754447,5,3,Drama,7,8,5,7,2,4,1,4,8,11,10,37279439
740,40000000,en,15.010525,2005-04-01,124,Large,1,1,1,1,2005,4,1,0,1,1,0,0,0,0,12,1,1,0,84565230,NULL,87754044,5,3,Action,13,7,23,10,5,6,1,3,12,13,6,158733820
741,0,en,6.617717,1989-08-17,86,Short,1,0,1,1,1989,8,17,1,1,1,0,0,0,0,5,0,0,0,19905359,9697739,NULL,0,2,Action,6,1,0,1,2,1,0,3,15,1,0,2692037
